time,ID,acceleration,velocity,position,collisions
3.0000000000000013,2,0.04000000000000001,"Point(-20.812334959876228, 1.6291376608239356)","Point(72.61412321381636, 62.84515644004172)",0
3.0000000000000013,3,-0.06,"Point(-24.825999999999993, 3.0403081435632183e-15)","Point(55.102300000000014, 72.5)",0
3.0000000000000013,4,-0.06,"Point(-24.825999999999993, 3.0403081435632183e-15)","Point(35.052299999999995, 68.0)",0
3.0000000000000013,5,-0.06,"Point(-20.88599692610767, -0.011331488067205178)","Point(75.77442159117574, 73.78685866430466)",0
3.0000000000000013,6,-0.06,"Point(-24.825999999999993, 3.0403081435632183e-15)","Point(165.05230000000003, 67.5)",0
3.1000000000000014,1,-0.06,"Point(-24.819999999999993, 3.03957335548373e-15)","Point(42.52000000000002, 62.5)",0
3.1000000000000014,2,0.04000000000000001,"Point(-20.879996926990724, -0.011328232827933186)","Point(70.52772420827928, 62.768684028716315)",0
3.1000000000000014,3,-0.06,"Point(-24.819999999999993, 3.03957335548373e-15)","Point(52.62000000000001, 72.5)",0
3.1000000000000014,4,-0.06,"Point(-24.819999999999993, 3.03957335548373e-15)","Point(32.56999999999999, 68.0)",0
3.1000000000000014,5,-0.06,"Point(-20.879996926990717, -0.01132823282788682)","Point(73.68612189852082, 73.78572567825991)",0
3.1000000000000014,6,-0.06,"Point(-24.819999999999993, 3.03957335548373e-15)","Point(162.57000000000002, 67.5)",0
3.2000000000000015,1,-0.06,"Point(-24.813999999999993, 3.0388385674042415e-15)","Point(40.03830000000002, 62.5)",0
3.2000000000000015,2,0.04000000000000001,"Point(-20.820285998687957, 1.630075744509868)","Point(68.45313086354724, 63.00667918411561)",0
3.2000000000000015,3,-0.06,"Point(-24.813999999999993, 3.0388385674042415e-15)","Point(50.138300000000015, 72.5)",0
3.2000000000000015,4,-0.06,"Point(-24.813999999999993, 3.0388385674042415e-15)","Point(30.088299999999993, 68.0)",0
3.2000000000000015,5,-0.06,"Point(-20.873996927873765, -0.011324977588568461)","Point(71.5984222057776, 73.78459301773908)",0
3.2000000000000015,6,1.88,"Point(-25.0, 3.061616997868383e-15)","Point(160.079, 67.5)",0
3.3000000000000016,1,-0.06,"Point(-24.807999999999993, 3.038103779324753e-15)","Point(37.55720000000002, 62.5)",0
3.3000000000000016,2,0.04000000000000001,"Point(-20.6316681163266, 3.262332714140843)","Point(66.40327054405766, 63.40708226924615)",0
3.3000000000000016,3,-0.06,"Point(-24.807999999999993, 3.038103779324753e-15)","Point(47.65720000000002, 72.5)",0
3.3000000000000016,4,-0.06,"Point(-24.807999999999993, 3.038103779324753e-15)","Point(27.60719999999999, 68.0)",0
3.3000000000000016,5,-0.06,"Point(-20.86799692875681, -0.0113217223492501)","Point(69.51132251294607, 73.78346068274219)",0
3.3000000000000016,6,3.82,"Point(-25.0, 3.061616997868383e-15)","Point(157.579, 67.5)",0
3.4000000000000017,1,-0.06,"Point(-24.801999999999992, 3.0373689912452643e-15)","Point(35.076700000000024, 62.5)",0
3.4000000000000017,2,0.04000000000000001,"Point(-20.315187869858292, 4.875326226250268)","Point(64.39084803475885, 63.967507682720104)",0
3.4000000000000017,3,-0.06,"Point(-24.801999999999992, 3.0373689912452643e-15)","Point(45.17670000000002, 72.5)",0
3.4000000000000017,4,-0.06,"Point(-24.801999999999992, 3.0373689912452643e-15)","Point(25.126699999999992, 68.0)",0
3.4000000000000017,5,-0.06,"Point(-20.861996929639858, -0.011318467109931743)","Point(67.42482282002624, 73.78232867326923)",0
3.4000000000000017,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(155.079, 67.5)",0
3.5000000000000018,1,-0.06,"Point(-24.795999999999992, 3.036634203165776e-15)","Point(32.59680000000002, 62.5)",0
3.5000000000000018,2,0.04000000000000001,"Point(-19.87268340595777, 6.459045614219798)","Point(62.42834840673573, 64.68457641722827)",0
